lolo_u: .word 16, 16
.byte 199,199,199,0,0,0,216,216,216,0,0,199,199,199,199,199,
199,199,0,216,255,255,255,216,255,216,216,216,0,199,199,199,
199,0,216,255,255,216,216,216,216,216,216,216,216,0,199,199,
199,216,216,216,216,216,216,216,216,216,216,216,216,216,199,199,
0,216,216,216,216,216,216,216,216,216,216,216,216,216,0,199,
0,216,216,216,216,216,216,216,216,216,216,216,216,216,0,199,
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,199,
255,0,216,216,216,216,216,216,216,216,216,216,216,0,255,199,
255,0,216,216,216,216,216,216,216,216,216,216,216,0,255,199,
255,0,216,216,216,216,216,216,216,216,216,216,216,0,255,199,
255,255,0,216,216,216,216,216,216,216,216,216,0,255,255,199,
0,255,255,0,216,216,216,216,0,216,216,0,255,255,0,199,
199,0,0,0,0,216,216,216,0,216,0,0,0,0,199,199,
0,0,0,255,255,0,216,216,216,0,255,255,0,0,0,199,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,
199,199,0,0,0,0,0,0,0,0,0,0,199,199,199,199,


