dragon_left_1: .word 16, 16
.byte 0,82,255,255,247,159,159,159,0,0,0,0,0,0,0,0,
3,247,159,159,159,159,159,159,84,165,159,0,0,3,0,3,
150,159,255,255,255,167,159,159,159,159,0,0,3,0,3,0,
159,0,159,255,255,255,159,159,159,159,159,159,0,3,0,3,
159,0,159,255,255,255,159,159,159,159,159,0,0,0,0,0,
159,159,255,255,247,159,159,159,159,159,159,159,159,3,0,0,
75,159,159,159,159,149,0,159,159,159,159,159,3,0,3,0,
0,0,0,0,0,0,159,159,159,159,159,3,0,3,0,173,
0,0,0,0,10,159,159,159,159,159,159,159,159,0,82,255,
3,0,10,159,159,159,159,159,159,159,159,159,10,3,247,159,
3,77,159,167,255,255,167,159,159,159,159,159,0,159,159,159,
3,3,84,255,255,255,255,167,159,159,159,159,159,159,159,12,
0,82,164,159,159,255,255,255,167,159,159,159,159,159,159,0,
3,255,0,164,255,0,159,255,255,159,159,159,159,149,0,0,
3,2,0,10,159,255,255,0,0,0,0,0,0,0,3,0,
1,3,3,159,165,0,164,255,159,0,0,3,0,3,0,0,


