estatua_1: .word 16, 16
.byte 199,199,255,130,130,255,173,130,130,173,255,130,130,255,199,199,
199,255,130,255,130,255,130,255,255,130,255,130,255,130,255,199,
255,173,130,255,130,173,130,173,173,130,173,130,255,130,173,255,
130,173,130,173,130,130,255,130,130,255,130,130,173,130,173,130,
255,130,255,130,173,173,130,173,173,130,173,173,130,255,130,255,
199,130,130,173,130,130,173,130,130,173,130,130,173,130,130,199,
199,130,173,130,130,130,130,130,130,130,130,130,130,173,130,199,
199,130,173,130,255,255,130,130,130,130,255,255,130,173,130,199,
199,130,173,173,130,130,130,130,130,130,130,130,173,173,130,199,
199,199,130,173,173,173,130,130,130,130,173,173,173,130,199,199,
199,199,130,173,173,173,173,130,130,173,173,173,173,130,199,199,
199,199,199,130,173,173,173,130,130,173,173,173,130,199,199,199,
199,199,130,255,130,199,130,130,130,130,199,130,255,130,199,199,
199,130,255,255,130,130,173,173,173,173,130,130,255,255,130,199,
199,199,130,255,255,130,130,130,130,130,130,255,255,130,199,199,
199,199,199,130,255,255,173,173,173,173,255,255,130,199,199,199,


