snake_r_1: .word 16, 16
.byte 199,199,199,199,199,199,199,0,175,0,0,175,0,199,199,199,
199,199,199,199,199,199,199,0,32,0,0,32,0,199,199,199,
199,199,199,199,199,199,0,0,0,0,0,0,0,0,199,199,
199,199,199,199,199,0,0,32,175,175,32,175,175,0,0,199,
199,199,0,199,199,0,32,175,0,0,32,0,0,175,0,199,
199,0,32,0,199,0,32,175,0,0,32,0,0,175,0,199,
199,0,32,0,199,0,32,32,175,175,32,175,175,32,0,199,
0,32,32,0,199,0,32,32,0,32,32,32,0,32,0,199,
0,32,32,0,199,0,0,32,32,0,0,0,32,0,0,199,
0,32,32,32,0,199,0,32,32,32,32,32,32,0,199,199,
0,32,32,32,32,0,0,32,32,175,175,175,32,0,199,199,
199,0,32,0,32,32,32,32,175,175,175,175,32,0,199,199,
199,0,0,32,0,32,32,32,175,175,175,175,32,0,199,199,
199,199,0,0,32,0,32,0,175,175,175,32,0,199,199,199,
199,199,199,0,0,32,0,175,0,175,32,0,199,199,199,199,
199,199,199,199,199,0,0,0,0,0,0,199,199,199,199,199,


